SERPINA5	FGA
SERPINA5	FGB
SERPINA5	FGG
SERPINA5	FOS
SERPINA5	KLK1
SERPINA5	KLK2
SERPINA5	KLKB1
SERPINA5	PLAT
SERPINA5	PLAU
SERPINA5	PROC
SERPINA5	SEMG2
SERPINA5	SP1
SERPINA5	THBD
SERPINA5	SCG2
SERPINA5	COPS6
ZP2	ACR
ZP2	PLCG1
ZP2	SRC
ZP2	ZPBP
ZP3	ACR
ZP3	FURIN
ACO2	RAC1
ACO2	WNK1
ACO2	IDH1
ACO2	IDH2
ACO2	IDH3A
ACO2	IDH3B
ACO2	IDH3G
ACO2	MLH1
ACO2	ATXN1L
ACO2	SUMO4
RAC1	ACO2
RAC1	ACTA1
RAC1	AKT1
RAC1	AKT2
RAC1	RHOA
RAC1	ARHGAP1
RAC1	ARHGDIA
RAC1	ARHGDIB
RAC1	ARHGDIG
RAC1	CHN1
RAC1	CHN2
RAC1	COPA
RAC1	CSN2
RAC1	CYBA
RAC1	CYBB
RAC1	DIAPH1
RAC1	DMPK
RAC1	DOCK1
RAC1	DOCK2
RAC1	DVL1
RAC1	DVL2
RAC1	EPB41L2
RAC1	FLNA
RAC1	FRK
RAC1	PDIA3
RAC1	IFNGR1
RAC1	IL1RAP
RAC1	ITPR2
RAC1	KPNA3
RAC1	KPNA4
RAC1	KPNA5
RAC1	KTN1
RAC1	LTBP1
RAC1	MAP3K4
RAC1	MFGE8
RAC1	MAP3K10
RAC1	MAP3K11
RAC1	MTNR1A
RAC1	MYD88
RAC1	MYH9
RAC1	NCF2
RAC1	NCF4
RAC1	NCK1
RAC1	NME1
RAC1	NONO
RAC1	NOS2
RAC1	OCRL
RAC1	OPHN1
RAC1	PAK1
RAC1	PAK2
RAC1	PAK3
RAC1	PARK2
RAC1	PIK3R1
RAC1	PIP4K2A
RAC1	PLCB2
RAC1	PLCG1
RAC1	PLD1
RAC1	PLXNB1
RAC1	PRKCA
RAC1	PRKCI
RAC1	EIF2AK2
RAC1	PTK2
RAC1	RGL2
RAC1	ACTB
RAC1	BCR
RAC1	FMNL1
RAC1	CASP3
RAC1	CASP7
RAC1	CAV1
RAC1	CDC42
RAC1	RAP1GDS1
RAC1	RASGRF1
RAC1	RPL22
RAC1	RPL26
RAC1	RPS3A
RAC1	RPS6KB1
RAC1	RRAD
RAC1	RTKN
RAC1	CLIP1
RAC1	SET
RAC1	SFPQ
RAC1	SLC9A1
RAC1	SPTAN1
RAC1	STAT1
RAC1	STAT3
RAC1	STAU1
RAC1	TCF20
RAC1	TIAM1
RAC1	TLR2
RAC1	TNF
RAC1	TRAF6
RAC1	TRIO
RAC1	TUBA4A
RAC1	UBC
RAC1	VAV1
RAC1	VAV2
RAC1	WAS
RAC1	BAG6
RAC1	TAF15
RAC1	PIP4K2B
RAC1	EEA1
RAC1	CNTNAP1
RAC1	TMEFF1
RAC1	CDC23
RAC1	SNAP23
RAC1	IQGAP1
RAC1	SYNJ2
RAC1	ARHGEF7
RAC1	MCM3AP
RAC1	PRPF4B
RAC1	WASF1
RAC1	KALRN
RAC1	LATS1
RAC1	ARHGEF2
RAC1	MAGI1
RAC1	DLG5
RAC1	ZRANB2
RAC1	GTPBP1
RAC1	RBM39
RAC1	ARHGAP32
RAC1	IP6K1
RAC1	ELMO1
RAC1	ARHGAP44
RAC1	PLEKHG2
RAC1	DOCK8
RAC1	ARHGAP24
RAC1	TBC1D3F
RAC1	LZTS2
RAC1	PARD6G
RAC1	PARD6B
RAC1	SHANK3
RAC1	HPS4
RAC1	NCF1
RAC1	TBC1D3
RAC1	TEC
RAC1	AKT3
RAC1	USH1C
RAC1	ARPC2
RAC1	ABI2
RAC1	TOPORS
RAC1	PAK4
RAC1	VAV3
RAC1	BAIAP2
RAC1	COG5
RAC1	TIMM44
RAC1	NCKAP1
RAC1	IQGAP2
RAC1	NOXA1
RAC1	PNPLA6
RAC1	RALBP1
RAC1	METAP2
RAC1	RAB35
RAC1	CIT
RAC1	MPRIP
RAC1	CYFIP1
RAC1	MCF2L
RAC1	ICMT
RAC1	ARL2BP
RAC1	SH3BP1
RAC1	KPNA6
RAC1	ARFIP2
RAC1	NGEF
RAC1	CYFIP2
RAC1	FHOD1
RAC1	MINK1
RAC1	DEF6
RAC1	ARHGEF4
RAC1	PARD6A
RAC1	SHANK1
RAC1	TNFRSF12A
RAC1	PTPLAD1
RAC1	NCKIPSD
RAC1	BANK1
RAC1	FAM70A
RAC1	ARHGAP17
RAC1	YY1AP1
RAC1	CDC42BPG
RAC1	ARHGAP15
RAC1	BRK1
RAC1	RCC2
RAC1	CDC42SE1
RAC1	CDC42SE2
RAC1	PAK7
RAC1	ARHGAP31
RAC1	UNC79
RAC1	SH3RF1
RAC1	CACHD1
RAC1	EPS15L1
RAC1	RBM25
RAC1	CCDC104
RAC1	ARHGEF25
RAC1	ARHGAP33
RAC1	KRT40
RAC1	ARHGEF19
RAC1	UBQLNL
RAC1	C2orf67
RAC1	ARHGAP27
RAC1	SH3RF3
SCP2	ACOX1
SCP2	EHHADH
SCP2	EPB41
SCP2	PITPNA
SCP2	CAV1
SCP2	TRIP13
SCP2	ACAA2
SCP2	CREB3
SLC2A4	ACOX1
SLC2A4	AKT2
SLC2A4	ARF3
SLC2A4	CFL1
SLC2A4	CTSD
SLC2A4	DAXX
SLC2A4	DLD
SLC2A4	GAPDH
SLC2A4	HK2
SLC2A4	HSP90AA1
SLC2A4	IDH2
SLC2A4	PRKAR1A
SLC2A4	PSMD7
SLC2A4	SGK1
SLC2A4	ACTN4
SLC2A4	ACTN1
SLC2A4	BSG
SLC2A4	SERPINH1
SLC2A4	UBA52
SLC2A4	UBE2I
SLC2A4	UBE2N
SLC2A4	RAB7A
SLC2A4	MVP
SLC2A4	MFRP
SLC2A4	FAR1
SLC2A4	PDIA6
SLC2A4	KBTBD10
SLC2A4	LEPREL4
SLC2A4	ARFIP1
SLC2A4	STRN3
SLC2A4	EHD2
SLC2A4	MAP1S
SLC2A4	ESYT2
SLC2A4	FKBP10
SLC2A4	LEPRE1
SLC2A4	C1QTNF5
SLC2A4	SRFBP1
SLC2A4	CCDC116
ACP1	SPTAN1
ACP1	VHL
ACP1	ZAP70
ACP1	IKBKE
ACP1	FNBP1L
ACP1	MRPL20
ACP1	RFK
ACP1	FLAD1
ACP1	CTNNB1
ACP1	EPHA2
ACP1	EPB41
ACP1	EPHB1
ACP1	EPHB2
ACP1	FABP4
ACP1	FYN
ACP1	NR3C1
ACP1	INSR
ACP1	EIF6
ACP1	KDR
ACP1	LCK
ACP1	PAK2
ACP1	ENPP1
ACP1	ENPP2
ACP1	ENPP3
ACP1	EIF1B
ACP1	TNIK
ACP1	SFMBT1
FNBP1L	ACP1
FNBP1L	DAAM1
FNBP1L	CDC42
FNBP1L	USP13
FNBP1L	WASL
FNBP1L	SGSM2
MRPL20	ACP1
MRPL20	EPS8
MRPL20	OXA1L
MRPL20	MRPS31
MRPL20	MRPL28
MRPL20	MRPS30
MRPL20	MRPL3
MRPL20	MRPS27
MRPL20	MRPL46
MRPL20	MRPS28
MRPL20	MRPS18B
MRPL20	MRPL42
MRPL20	MRPL13
MRPL20	MRPL18
MRPL20	MRPL15
MRPL20	MRPL22
MRPL20	MRPS16
MRPL20	MRPS18C
MRPL20	MRPL2
MRPL20	MRPL4
MRPL20	MRPS7
MRPL20	MRPS2
MRPL20	MRPL37
MRPL20	MRPL51
MRPL20	MRPL30
MRPL20	MRPL27
MRPL20	MRPL35
MRPL20	MRPS17
MRPL20	MRPL48
MRPL20	MRPS23
MRPL20	MRPS33
MRPL20	MRPL39
MRPL20	MRPS21
MRPL20	MRPL50
MRPL20	DUSP23
MRPL20	MRPL16
MRPL20	MRPL49
MRPL20	CALM1
MRPL20	CALM2
MRPL20	CALM3
MRPL20	CAPZB
MRPL20	MRPL23
MRPL20	MRPL12
MRPL20	MRPS12
MRPL20	ITSN1
MRPL20	TP53BP2
MRPL20	DAP3
MRPL20	USP13
MRPL20	MRPL33
MRPL20	MRPL19
MRPL20	MRPS18A
MRPL20	MRPS10
MRPL20	MRPS22
MRPL20	MRPL47
MRPL20	MRPS35
MRPL20	MRPL17
MRPL20	MRPS14
MRPL20	MRPS25
MRPL20	MRPL14
MRPL20	MRPS26
MRPL20	MRPS24
MRPL20	MRPS15
MRPL20	MRPS11
MRPL20	MRPS9
MRPL20	MRPS6
MRPL20	MRPS5
MRPL20	MRPL41
MRPL20	MRPL40
MRPL20	MRPL36
MRPL20	MRPL34
MRPL20	MRPL32
MRPL20	MRPL11
MRPL20	MRPL9
MRPL20	MRPL1
MRPL20	MRPL44
MRPL20	MRPS34
MRPL20	MRPL24
MRPL20	MRPL45
MRPL20	MRPL43
MRPL20	FBF1
MRPL20	MRPS36
MRPL20	LACTB
MRPL20	MRPL53
MRPL20	MRPL54
MRPL20	MRPL52
MRPL20	MRPL10
MRPL20	MRPL55
MRPL20	MRPL21
RFK	ACP1
RFK	DNAJB9
RFK	ENPP1
RFK	ENPP2
RFK	ENPP3
RFK	RAB1A
RFK	FLAD1
FLAD1	ACP1
FLAD1	ANXA7
FLAD1	TRIM23
FLAD1	CDKN1A
FLAD1	RCC1
FLAD1	GRB7
FLAD1	ENPP1
FLAD1	ENPP2
FLAD1	ENPP3
FLAD1	PRODH
FLAD1	REL
FLAD1	SDCBP
FLAD1	SMN1
FLAD1	TCF4
FLAD1	TK1
FLAD1	NUDT21
FLAD1	RFK
FLAD1	PRTFDC1
FLAD1	PRODH2
ACP2	ENTPD1
ACP2	ENTPD2
ACP2	ENTPD6
ACP2	ENTPD3
ACP2	ENTPD5
ACP2	CDA
ACP2	TK1
ACP2	TK2
ACP2	TYMS
ACP2	GMPS
ACP2	ENTPD4
ACP2	AICDA
ACP2	ADA
ACP2	AK1
ACP2	AK2
ACP2	AK4
ACP2	DCTD
ACP2	DTYMK
ACP2	DUT
ACP2	GUK1
ACP2	IMPDH1
ACP2	IMPDH2
ACP2	ITPA
ACP2	PNP
ACP2	AK5
ACP2	AK7
ACP2	CANT1
ENTPD1	ACP2
ENTPD1	ENTPD2
ENTPD1	ENTPD6
ENTPD1	ENTPD3
ENTPD1	ENTPD5
ENTPD1	NT5E
ENTPD1	RANBP1
ENTPD1	RANBP9
ENTPD1	NT5C2
ENTPD1	NT5C
ENTPD1	NT5C3
ENTPD1	NT5M
ENTPD1	NT5C1B
ENTPD2	ACP2
ENTPD2	ENTPD1
ENTPD2	ENTPD6
ENTPD2	ENTPD3
ENTPD2	ENTPD5
ENTPD2	NT5E
ENTPD2	STX7
ENTPD2	NT5C2
ENTPD2	NT5C
ENTPD2	NT5C3
ENTPD2	NT5M
ENTPD2	NT5C1B
ENTPD6	ACP2
ENTPD6	ENTPD1
ENTPD6	ENTPD2
ENTPD6	ENTPD3
ENTPD6	ENTPD5
ENTPD6	GSK3B
ENTPD6	NT5E
ENTPD6	ATXN1
ENTPD6	NT5C2
ENTPD6	NT5C
ENTPD6	NT5C3
ENTPD6	NT5M
ENTPD6	NT5C1B
ENTPD3	ACP2
ENTPD3	ENTPD1
ENTPD3	ENTPD2
ENTPD3	ENTPD6
ENTPD3	ENTPD5
ENTPD3	NT5E
ENTPD3	NT5C2
ENTPD3	NT5C
ENTPD3	NT5C3
ENTPD3	NT5M
ENTPD3	NT5C1B
ENTPD3	C19orf46
ENTPD5	ACP2
ENTPD5	ENTPD1
ENTPD5	ENTPD2
ENTPD5	ENTPD6
ENTPD5	ENTPD3
ENTPD5	MXI1
ENTPD5	NT5E
ENTPD5	NT5C2
ENTPD5	NT5C
ENTPD5	NT5C3
ENTPD5	NT5M
ENTPD5	NT5C1B
CDA	ACP2
CDA	ZBTB24
CDA	DCK
CDA	KPNA2
CDA	NT5E
CDA	PSMA1
CDA	PTGER3
CDA	SDCBP
CDA	NT5C2
CDA	NT5C
CDA	NT5C3
CDA	PLEKHB2
CDA	WDYHV1
CDA	NT5M
CDA	AICDA
CDA	C20orf195
CDA	LNX1
CDA	ZNF598
CDA	NT5C1B
TK2	ACP2
TK2	DTYMK
TK2	NT5E
TK2	TYMS
TK2	NT5C1B
TK2	NT5C2
TK2	NT5C
TK2	NT5C3
TK2	NT5M
TYMS	ACP2
TYMS	CSNK2A1
TYMS	CSNK2A2
TYMS	DCTD
TYMS	DHFR
TYMS	DTYMK
TYMS	FPGS
TYMS	MTHFD1
TYMS	MTHFR
TYMS	NT5E
TYMS	SHMT1
TYMS	SHMT2
TYMS	SP1
TYMS	TK1
TYMS	TK2
TYMS	ENTPD4
TYMS	PANK2
TYMS	NT5C1B
TYMS	MTHFD2
TYMS	NT5C2
TYMS	TNIK
TYMS	MTHFD1L
TYMS	NT5C
TYMS	NT5C3
TYMS	NT5M
TYMS	CANT1
TYMS	285216
GMPS	ACP2
GMPS	CDK2
GMPS	HLA-B
GMPS	HLA-C
GMPS	IMPDH1
GMPS	IMPDH2
GMPS	ITPA
GMPS	NT5E
GMPS	PRKAB1
GMPS	USP7
GMPS	CDK1
GMPS	TCEAL1
GMPS	IKBKE
GMPS	NT5C1B
GMPS	NT5C2
GMPS	BABAM1
GMPS	NT5C
GMPS	NT5C3
GMPS	PRKAG2
GMPS	NT5M
GMPS	DDA1
GMPS	SUMO4
ENTPD4	ACP2
ENTPD4	DCTD
ENTPD4	DTYMK
ENTPD4	NT5E
ENTPD4	TYMS
ENTPD4	NT5C2
ENTPD4	NT5C
ENTPD4	NT5C3
ENTPD4	NT5M
ENTPD4	NT5C1B
ENTPD4	CANT1
AICDA	ACP2
AICDA	DCK
AICDA	KPNA1
AICDA	KPNA3
AICDA	KPNA5
AICDA	NT5E
AICDA	PRKACA
AICDA	NT5C2
AICDA	NT5C
AICDA	NT5C3
AICDA	NT5M
AICDA	CDA
AICDA	RPA1
AICDA	XPO1
AICDA	NT5C1B
ACP5	PPP2CB
ACP5	MAPK9
ACP5	RPA2
ACP5	SPP1
ACP5	ZBTB16
ACP5	TNFSF10
ACP5	PDCD5
ACP5	SNRNP40
ACP5	C2orf18
ACP5	EGR2
ACP5	GPC4
PPP2CB	ACP5
PPP2CB	ARL2
PPP2CB	CDK2
PPP2CB	GAD1
PPP2CB	GH1
PPP2CB	GRIN1
PPP2CB	GRIN2B
PPP2CB	HLA-B
PPP2CB	TLX1
PPP2CB	IGBP1
PPP2CB	EIF6
PPP2CB	MAPT
PPP2CB	MCC
PPP2CB	MID1
PPP2CB	PFDN2
PPP2CB	PFDN5
PPP2CB	POLA1
PPP2CB	CCNE1
PPP2CB	CCT6A
PPP2CB	PPP2R1A
PPP2CB	PPP2R1B
PPP2CB	PPP2R2A
PPP2CB	PPP2R2B
PPP2CB	PPP2R5D
PPP2CB	PPP2R5E
PPP2CB	PPP4C
PPP2CB	PRKCB
PPP2CB	RELA
PPP2CB	RPLP1
PPP2CB	STRN
PPP2CB	TCP1
PPP2CB	TFE3
PPP2CB	TRAF6
PPP2CB	CCT3
PPP2CB	VBP1
PPP2CB	AXIN1
PPP2CB	STK24
PPP2CB	PPFIA1
PPP2CB	CCNA1
PPP2CB	IKBKE
PPP2CB	PLXNA3
PPP2CB	PACS1
PPP2CB	PPP2R2D
PPP2CB	CTTNBP2NL
PPP2CB	MARK4
PPP2CB	CTTNBP2
PPP2CB	FAM40A
PPP2CB	DOCK7
PPP2CB	PFDN6
PPP2CB	CCT7
PPP2CB	CCT4
PPP2CB	CCT2
PPP2CB	CCT8
PPP2CB	FGFR1OP
PPP2CB	CCT5
PPP2CB	MOB4
PPP2CB	STRN4
PPP2CB	STRN3
PPP2CB	PPME1
PPP2CB	LCMT1
PPP2CB	GRIN3A
PPP2CB	ZFP28
PPP2CB	SGOL1
PPP2CB	TCTEX1D2
PPP2CB	TIPRL
PPP2CB	ZNF775
MAPK9	ACP5
MAPK9	ADRBK1
MAPK9	APLP2
MAPK9	ARRB1
MAPK9	ARRB2
MAPK9	CDKN1A
MAPK9	CEBPB
MAPK9	CEBPE
MAPK9	ATF2
MAPK9	CREBBP
MAPK9	MAPK14
MAPK9	CSNK2A1
MAPK9	CSNK2A2
MAPK9	CTBP1
MAPK9	RCAN1
MAPK9	DUSP1
MAPK9	DUSP4
MAPK9	ELK1
MAPK9	ELK3
MAPK9	ESR1
MAPK9	ETS1
MAPK9	ETS2
MAPK9	FOS
MAPK9	GRB2
MAPK9	NR3C1
MAPK9	H3F3A
MAPK9	H3F3B
MAPK9	HSF1
MAPK9	PDX1
MAPK9	IRS1
MAPK9	JUN
MAPK9	JUNB
MAPK9	JUND
MAPK9	KRT8
MAPK9	STMN1
MAPK9	LCK
MAPK9	LIFR
MAPK9	SMAD2
MAPK9	SMAD3
MAPK9	MC1R
MAPK9	MEF2C
MAPK9	MEOX1
MAPK9	FOXO4
MAPK9	MYB
MAPK9	MYC
MAPK9	MYLK
MAPK9	NFATC3
MAPK9	NFATC4
MAPK9	PKP2
MAPK9	PLA2G4A
MAPK9	PPARA
MAPK9	PRKCB
MAPK9	PRKD1
MAPK9	PRKDC
MAPK9	MAPK6
MAPK9	MAPK8
MAPK9	BCL2
MAPK9	BCL2L1
MAPK9	CCNB1
MAPK9	CDC25C
MAPK9	CDC42
MAPK9	MAP2K1
MAPK9	MAP2K2
MAPK9	MAP2K3
MAPK9	MAP2K6
MAPK9	MAP2K7
MAPK9	PSEN1
MAPK9	RB1
MAPK9	RPS6KA1
MAPK9	RPS13
MAPK9	RXRA
MAPK9	MAP2K4
MAPK9	ITSN1
MAPK9	SHC1
MAPK9	SHMT1
MAPK9	SNTA1
MAPK9	TCF3
MAPK9	TP53
MAPK9	TRAF2
MAPK9	USF2
MAPK9	XPNPEP1
MAPK9	ZFP36
MAPK9	ZBTB25
MAPK9	HIST1H3A
MAPK9	HIST1H3D
MAPK9	HIST1H3C
MAPK9	HIST1H3E
MAPK9	HIST1H3I
MAPK9	HIST1H3G
MAPK9	HIST1H3J
MAPK9	HIST1H3H
MAPK9	HIST1H3B
MAPK9	MAPKAPK5
MAPK9	HIST1H3F
MAPK9	BAZ1B
MAPK9	MAPKAPK2
MAPK9	SH3BP5
MAPK9	MAPK8IP1
MAPK9	TEX11
MAPK9	KIAA1377
MAPK9	CCDC33
MAPK9	EFHC2
MAPK9	CEP44
MAPK9	DUSP16
MAPK9	L3MBTL3
MAPK9	LNX1
MAPK9	C1orf94
MAPK9	BCL2L11
MAPK9	TOB1
MAPK9	SF3B4
MAPK9	COPS5
MAPK9	ATF7
MAPK9	STMN2
MAPK9	DUSP10
MAPK9	MAPKBP1
MAPK9	XPO7
MAPK9	MAPK8IP3
MAPK9	MACF1
MAPK9	MAPK8IP2
MAPK9	EEF2K
MAPK9	SHANK1
MAPK9	RRN3
MAPK9	JDP2
MAPK9	DUSP19
MAPK9	SRFBP1
MAPK9	LNX2
MAPK9	WDR62
MAPK9	C12orf69
RPA2	ACP5
RPA2	ACTB
RPA2	PARP1
RPA2	ATM
RPA2	ATR
RPA2	CDK2
RPA2	CREBBP
RPA2	CRMP1
RPA2	EEF1A1
RPA2	FANCA
RPA2	FANCC
RPA2	FANCE
RPA2	FANCF
RPA2	FANCG
RPA2	XRCC6
RPA2	GAPDH
RPA2	HUS1
RPA2	LIG1
RPA2	MCM2
RPA2	MCM3
RPA2	MCM4
RPA2	MCM5
RPA2	MEN1
RPA2	MLH1
RPA2	ORC1
RPA2	ORC2
RPA2	ORC4
RPA2	ORC5
RPA2	POLA1
RPA2	POLD1
RPA2	POLE
RPA2	PRKDC
RPA2	RAD1
RPA2	RAD9A
RPA2	RAD51
RPA2	RAD52
RPA2	RFC1
RPA2	RFC2
RPA2	RPA1
RPA2	BLM
RPA2	BRCA1
RPA2	BRCA2
RPA2	CCNA2
RPA2	CCNB1
RPA2	CDK1
RPA2	RPA3
RPA2	RPLP1
RPA2	STAT3
RPA2	TLE1
RPA2	TOP1
RPA2	TOP3A
RPA2	TP53BP1
RPA2	TUBB2A
RPA2	UNG
RPA2	XPA
RPA2	UNC119
RPA2	CHD1L
RPA2	HERPUD1
RPA2	RB1CC1
RPA2	FYCO1
RPA2	RMI1
RPA2	RBM48
RPA2	CCNO
RPA2	TUBB4B
RPA2	UTP14A
RPA2	COPS6
RPA2	KIN
RPA2	RPA4
RPA2	SERTAD3
RPA2	MED31
RPA2	GOLM1
RPA2	FANCL
RPA2	RIF1
RPA2	LRIF1
RPA2	KIAA1377
RPA2	FANCM
RPA2	EEF1A1P5
RPA2	TUBB2B
SPP1	ACP5
SPP1	CSNK2A1
SPP1	CSNK2A2
SPP1	F2
SPP1	HCK
SPP1	IGFBP5
SPP1	ITGA5
SPP1	ITGA9
SPP1	ITGAV
SPP1	ITGB1
SPP1	ITGB3
SPP1	ITGB5
SPP1	ITGB6
SPP1	MEOX2
SPP1	MMP3
SPP1	MMP7
SPP1	PRKCA
SPP1	PRKG1
SPP1	SGTA
SPP1	CD44
SPP1	HNF1B
SPP1	PDLIM7
SPP1	ABCF3
SPP1	CTNNBL1
SPP1	UBQLN4
ZBTB16	ACP5
ZBTB16	AGTR1
ZBTB16	AGTR2
ZBTB16	ANXA7
ZBTB16	AR
ZBTB16	ATP7B
ZBTB16	BCL6
ZBTB16	BMI1
ZBTB16	CDK2
ZBTB16	CDK4
ZBTB16	CDKN1A
ZBTB16	CIDEA
ZBTB16	DLST
ZBTB16	DNM2
ZBTB16	HBEGF
ZBTB16	EEF1A1
ZBTB16	EP300
ZBTB16	ESR1
ZBTB16	FHL2
ZBTB16	FHL3
ZBTB16	FSHR
ZBTB16	GATA1
ZBTB16	GATA2
ZBTB16	GCSH
ZBTB16	GOLGA2
ZBTB16	GRB7
ZBTB16	NR3C1
ZBTB16	GSTM4
ZBTB16	HDAC1
ZBTB16	HDAC2
ZBTB16	ICAM3
ZBTB16	IL6
ZBTB16	SMAD3
ZBTB16	MAGEA11
ZBTB16	MAP3K3
ZBTB16	PAFAH1B3
ZBTB16	PLSCR1
ZBTB16	PMAIP1
ZBTB16	PML
ZBTB16	PSMD2
ZBTB16	PSMD11
ZBTB16	RAB27A
ZBTB16	RARA
ZBTB16	RB1
ZBTB16	TRIM27
ZBTB16	RXRA
ZBTB16	SMN1
ZBTB16	SP1
ZBTB16	TERF1
ZBTB16	TK1
ZBTB16	TRAF2
ZBTB16	UBC
ZBTB16	SUMO1
ZBTB16	VDR
ZBTB16	ZNF24
ZBTB16	RUNX1T1
ZBTB16	CD81
ZBTB16	CDK1
ZBTB16	SPOP
ZBTB16	DPM1
ZBTB16	HDAC3
ZBTB16	EIF2S2
ZBTB16	NCOR1
ZBTB16	NCOR2
ZBTB16	HDAC9
ZBTB16	HDAC4
ZBTB16	CEP70
ZBTB16	CCDC130
ZBTB16	QTRT1
ZBTB16	KRTAP4-12
ZBTB16	HDAC6
ZBTB16	HDAC5
ZBTB16	SPRY2
ZBTB16	HBXIP
ZBTB16	TXNIP
ZBTB16	CCDC85B
ZBTB16	FCHO1
ZBTB16	SIN3B
ZBTB16	LDOC1
ZBTB16	SIN3A
ZBTB16	ZBTB32
ZBTB16	EPN1
ZBTB16	COQ6
ZBTB16	ANAPC5
ZBTB16	VTA1
ZBTB16	HDAC7
ZBTB16	TOLLIP
ZBTB16	HEATR2
ZBTB16	CCDC109B
ZBTB16	ENOX1
ZBTB16	THNSL2
ZBTB16	WDR33
ZBTB16	PNRC2
ZBTB16	LYAR
ZBTB16	CEP72
ZBTB16	TRIM54
ZBTB16	KIAA1549
ZBTB16	LSM2
ZBTB16	SH2D4A
ZBTB16	LMTK3
ZBTB16	KRT40
ZBTB16	HDX
ZBTB16	PGAM5
ZBTB16	FAM101B
ZBTB16	COMMD3-BMI1
TNFSF10	ACP5
TNFSF10	CASP8
TNFSF10	CASP10
TNFSF10	TNFRSF11B
TNFSF10	CUL3
TNFSF10	FADD
TNFSF10	TNFRSF10D
TNFSF10	TNFRSF10C
TNFSF10	TNFRSF10B
TNFSF10	TNFRSF10A
TNFSF10	IER3
TNFSF10	RBM48
PDCD5	ACP5
PDCD5	CSNK2A1
PDCD5	EEF1G
PDCD5	HLA-B
PDCD5	MCC
PDCD5	UBE2D3
PDCD5	VHL
PDCD5	TCEAL1
PDCD5	IKBKE
PDCD5	EIF1B
PDCD5	KAT5
PDCD5	UTP14A
PDCD5	NUDT3
PDCD5	TNIK
PDCD5	RIF1
PDCD5	LRIF1
PDCD5	KIAA1377
SNRNP40	ACP5
SNRNP40	DDR1
SNRNP40	CIRBP
SNRNP40	DDB1
SNRNP40	DDX3X
SNRNP40	DDX5
SNRNP40	DHX8
SNRNP40	DHX9
SNRNP40	DHX15
SNRNP40	FRG1
SNRNP40	HNRNPA1
SNRNP40	HNRNPA2B1
SNRNP40	HNRNPC
SNRNP40	HNRNPF
SNRNP40	HNRNPH1
SNRNP40	HNRNPK
SNRNP40	HNRNPU
SNRNP40	IK
SNRNP40	MAGEA6
SNRNP40	MAGOH
SNRNP40	MFAP1
SNRNP40	MOV10
SNRNP40	HNRNPM
SNRNP40	NCBP1
SNRNP40	NHP2L1
SNRNP40	PFDN2
SNRNP40	PLRG1
SNRNP40	PNN
SNRNP40	PPM1G
SNRNP40	SRSF1
SNRNP40	SRSF2
SNRNP40	SRSF4
SNRNP40	SRSF5
SNRNP40	SRSF6
SNRNP40	SRSF7
SNRNP40	TRA2B
SNRNP40	SNRNP70
SNRNP40	SNRPA
SNRNP40	SNRPA1
SNRNP40	SNRPB
SNRNP40	SNRPB2
SNRNP40	SNRPC
SNRNP40	SNRPD1
SNRNP40	SNRPD2
SNRNP40	SNRPD3
SNRNP40	SNRPE
SNRNP40	SNRPF
SNRNP40	SNRPG
SNRNP40	U2AF1
SNRNP40	SF1
SNRNP40	ZNF207
SNRNP40	DDX39B
SNRNP40	SF3A2
SNRNP40	DGCR14
SNRNP40	DHX16
SNRNP40	CUL4B
SNRNP40	PRPF18
SNRNP40	THOC5
SNRNP40	SRSF9
SNRNP40	BUD31
SNRNP40	PRPF4B
SNRNP40	SART1
SNRNP40	PRPF4
SNRNP40	PRPF3
SNRNP40	SRSF11
SNRNP40	EFTUD2
SNRNP40	CDC5L
SNRNP40	CDC42
SNRNP40	DDX23
SNRNP40	RBM39
SNRNP40	WTAP
SNRNP40	AQR
SNRNP40	EIF4A3
SNRNP40	DHX38
SNRNP40	DDX46
SNRNP40	RBM8A
SNRNP40	THOC1
SNRNP40	GCFC1
SNRNP40	ALYREF
SNRNP40	HNRNPR
SNRNP40	SRRM1
SNRNP40	SF3B4
SNRNP40	CWC27
SNRNP40	SMNDC1
SNRNP40	BCAS2
SNRNP40	SF3A1
SNRNP40	CD2BP2
SNRNP40	PPIE
SNRNP40	PPIH
SNRNP40	SYNCRIP
SNRNP40	DDX17
SNRNP40	SLU7
SNRNP40	PRPF8
SNRNP40	IGF2BP3
SNRNP40	USP39
SNRNP40	TCERG1
SNRNP40	RNPS1
SNRNP40	SF3A3
SNRNP40	SF3B2
SNRNP40	SNRNP27
SNRNP40	NUDT21
SNRNP40	CPSF6
SNRNP40	WDR5
SNRNP40	U2AF2
SNRNP40	DNAJC8
SNRNP40	PUF60
SNRNP40	RALY
SNRNP40	NCBP2
SNRNP40	SNW1
SNRNP40	ACIN1
SNRNP40	SPEN
SNRNP40	SNRNP200
SNRNP40	U2SURP
SNRNP40	PPWD1
SNRNP40	SF3B3
SNRNP40	SF3B1
SNRNP40	SKIV2L2
SNRNP40	SRRM2
SNRNP40	PPIL2
SNRNP40	TFIP11
SNRNP40	PRPF6
SNRNP40	LSM4
SNRNP40	SYF2
SNRNP40	KIAA1429
SNRNP40	PRPF31
SNRNP40	PABPC1
SNRNP40	LSM3
SNRNP40	RBMX
SNRNP40	HTATSF1
SNRNP40	PRPF19
SNRNP40	C16orf80
SNRNP40	CRNKL1
SNRNP40	CDC40
SNRNP40	DDX41
